file_name,duration_seconds
common_voice_cv_21506715,5.184
common_voice_cv_21506716,7.104
common_voice_cv_21506717,3.936
common_voice_cv_21506718,4.896
common_voice_cv_21506719,6.936
common_voice_cv_21506720,8.064
common_voice_cv_21506721,5.136
common_voice_cv_21506722,9.144
common_voice_cv_21506723,5.664
common_voice_cv_21506724,4.104
common_voice_cv_21506725,5.664
common_voice_cv_21506726,7.656
common_voice_cv_21506727,6.144
common_voice_cv_21506728,5.376
common_voice_cv_21506729,4.584
common_voice_cv_21506730,6.456
common_voice_cv_21506731,3.504
common_voice_cv_21506732,7.176
common_voice_cv_21506733,7.944
common_voice_cv_21506734,5.136
common_voice_cv_21506735,4.536
common_voice_cv_21506736,6.384
common_voice_cv_21506737,4.176
common_voice_cv_21506743,5.544
common_voice_cv_21506744,6.576
common_voice_cv_21506745,5.016
common_voice_cv_21506746,4.224
common_voice_cv_21506747,6.744
common_voice_cv_21506748,2.904
common_voice_cv_21506749,2.904
common_voice_cv_21506750,3.504
common_voice_cv_21506751,4.656
common_voice_cv_21506752,5.184
common_voice_cv_21506753,4.416
common_voice_cv_21506754,6.624
common_voice_cv_21506755,3.096
common_voice_cv_21506756,3.816
common_voice_cv_21506757,5.664
common_voice_cv_21506763,5.904
common_voice_cv_21506764,7.176
common_voice_cv_21506765,4.104
common_voice_cv_21506766,3.576
common_voice_cv_21506767,6.456
common_voice_cv_21506768,3.744
common_voice_cv_21506769,5.304
common_voice_cv_21506770,6.864
common_voice_cv_21506771,5.736
common_voice_cv_21506772,5.136
common_voice_cv_21506778,5.064
common_voice_cv_21506779,5.784
common_voice_cv_21506780,7.944
common_voice_cv_21506781,5.376
common_voice_cv_21506782,8.064
common_voice_cv_21506787,5.736
common_voice_cv_21506789,3.024
common_voice_cv_21506790,4.344
common_voice_cv_21506791,5.736
common_voice_cv_21506792,3.624
common_voice_cv_21506798,4.344
common_voice_cv_21506800,3.984
common_voice_cv_21506801,5.136
common_voice_cv_21506802,3.096
common_voice_cv_21506803,4.656
common_voice_cv_21506809,4.056
common_voice_cv_21506810,5.784
common_voice_cv_21506811,4.296
common_voice_cv_21506812,7.344
common_voice_cv_21506813,3.264
common_voice_cv_21506825,6.456
common_voice_cv_21506826,3.384
common_voice_cv_21506827,8.976
common_voice_cv_21506828,5.664
common_voice_cv_21506834,3.936
common_voice_cv_21506835,4.536
common_voice_cv_21506836,4.056
common_voice_cv_21506837,4.896
common_voice_cv_21506838,9.144
common_voice_cv_21506849,4.704
common_voice_cv_21506850,3.696
common_voice_cv_21506851,5.424
common_voice_cv_21506852,4.224
common_voice_cv_21506853,5.184
common_voice_cv_21506871,2.784
common_voice_cv_21506872,3.576
common_voice_cv_21506873,4.704
common_voice_cv_21506874,5.256
common_voice_cv_21506875,3.096
common_voice_cv_21506886,2.256
common_voice_cv_21506887,5.184
common_voice_cv_21506888,7.536
common_voice_cv_21506889,4.416
common_voice_cv_21506890,7.656
common_voice_cv_21506897,4.056
common_voice_cv_21506898,6.264
common_voice_cv_21506899,5.544
common_voice_cv_21506900,3.504
common_voice_cv_21506901,9.744
common_voice_cv_21506903,4.704
common_voice_cv_21506905,5.544
common_voice_cv_21506908,6.456
common_voice_cv_21506910,4.824
common_voice_cv_21506911,3.264
common_voice_cv_21506912,5.784
common_voice_cv_21506913,4.296
common_voice_cv_21506914,2.976
common_voice_cv_21506915,4.104
common_voice_cv_21506916,3.264
common_voice_cv_21506917,3.816
common_voice_cv_21506918,6.624
common_voice_cv_21506919,3.456
common_voice_cv_21506920,3.024
common_voice_cv_21506921,3.384
common_voice_cv_21506927,3.264
common_voice_cv_21506928,5.184
common_voice_cv_21506929,6.864
common_voice_cv_21506930,6.264
common_voice_cv_21506931,4.896
common_voice_cv_21510286,5.112
common_voice_cv_21510288,5.208
common_voice_cv_21510289,6.408
common_voice_cv_21510290,5.688
common_voice_cv_21510291,4.296
common_voice_cv_21510372,4.824
common_voice_cv_21510374,5.16
common_voice_cv_21510376,7.08
common_voice_cv_21510377,3.576
common_voice_cv_21510380,5.952
common_voice_cv_21510709,7.104
common_voice_cv_21510710,5.496
common_voice_cv_21510711,5.712
common_voice_cv_21510712,8.256
common_voice_cv_21510713,5.76
common_voice_cv_21510754,4.8
common_voice_cv_21510755,8.376
common_voice_cv_21510756,6.096
common_voice_cv_21510757,4.56
common_voice_cv_21510758,8.616
common_voice_cv_21510803,4.848
common_voice_cv_21510805,5.928
common_voice_cv_21510806,9.672
common_voice_cv_21510807,5.688
common_voice_cv_21510808,4.176
common_voice_cv_21510916,4.152
common_voice_cv_21510918,5.136
common_voice_cv_21510919,5.808
common_voice_cv_21510920,5.472
common_voice_cv_21510922,5.928
common_voice_cv_21533558,4.488
common_voice_cv_21533559,9.12
common_voice_cv_21533560,6.096
common_voice_cv_21533561,5.256
common_voice_cv_21533562,5.616
common_voice_cv_21533571,3.288
common_voice_cv_21533577,4.656
common_voice_cv_21533580,4.992
common_voice_cv_21533581,7.848
common_voice_cv_21533582,7.128
common_voice_cv_21533619,4.32
common_voice_cv_21533624,6.096
common_voice_cv_21533625,7.632
common_voice_cv_21533626,3.792
common_voice_cv_21533627,3.84
common_voice_cv_21533663,4.56
common_voice_cv_21533666,6.576
common_voice_cv_21533671,5.184
common_voice_cv_21533674,5.496
common_voice_cv_21533676,3.576
common_voice_cv_21533728,4.248
common_voice_cv_21533730,6.696
common_voice_cv_21533732,6.432
common_voice_cv_21533734,5.664
common_voice_cv_21533736,3.888
common_voice_cv_21533820,7.368
common_voice_cv_21533823,6.672
common_voice_cv_21533825,9.336
common_voice_cv_21533827,5.352
common_voice_cv_21533828,6.312
common_voice_cv_21533892,8.208
common_voice_cv_21533893,6.792
common_voice_cv_21533894,5.592
common_voice_cv_21533895,4.416
common_voice_cv_21533896,5.544
common_voice_cv_21533907,3.264
common_voice_cv_21533908,4.56
common_voice_cv_21533909,5.688
common_voice_cv_21533910,7.488
common_voice_cv_21533911,7.992
common_voice_cv_21605276,6.024
common_voice_cv_21605277,6.288
common_voice_cv_21605278,4.968
common_voice_cv_21605279,3.936
common_voice_cv_21605280,7.032
common_voice_cv_21605351,6.6
common_voice_cv_21605352,4.056
common_voice_cv_21605353,7.848
common_voice_cv_21605354,9.048
common_voice_cv_21605355,5.328
common_voice_cv_21605396,8.208
common_voice_cv_21605397,5.568
common_voice_cv_21605398,4.872
common_voice_cv_21605399,6.312
common_voice_cv_21605400,4.104
common_voice_cv_21605481,5.856
common_voice_cv_21605482,4.68
common_voice_cv_21605483,7.368
common_voice_cv_21605484,4.608
common_voice_cv_21605485,5.112
common_voice_cv_21605636,8.208
common_voice_cv_21605637,4.512
common_voice_cv_21605638,6.84
common_voice_cv_21605639,3.096
common_voice_cv_21605640,5.256
common_voice_cv_21605646,5.448
common_voice_cv_21605647,5.76
common_voice_cv_21605648,6.768
common_voice_cv_21605649,4.344
common_voice_cv_21605650,6.504
common_voice_cv_21605671,9.096
common_voice_cv_21605672,5.544
common_voice_cv_21605673,8.232
common_voice_cv_21605674,6.264
common_voice_cv_21605675,6.216
common_voice_cv_21605702,3.264
common_voice_cv_21605705,4.2
common_voice_cv_21605707,2.928
common_voice_cv_21605710,7.656
common_voice_cv_21605711,5.352
common_voice_cv_21690631,8.112
common_voice_cv_21690632,9.096
common_voice_cv_21690633,5.328
common_voice_cv_21690634,5.928
common_voice_cv_21690635,5.256
common_voice_cv_21690646,6.048
common_voice_cv_21690647,5.256
common_voice_cv_21690648,7.008
common_voice_cv_21690649,5.328
common_voice_cv_21690650,6.24
common_voice_cv_21690670,7.368
common_voice_cv_21690671,5.976
common_voice_cv_21690672,5.256
common_voice_cv_21690674,6.912
common_voice_cv_21690679,6.336
common_voice_cv_21690705,7.128
common_voice_cv_21690706,4.608
common_voice_cv_21690707,4.56
common_voice_cv_21690708,8.184
common_voice_cv_21690709,4.416
common_voice_cv_21715046,7.128
common_voice_cv_21715047,3.84
common_voice_cv_21715048,4.56
common_voice_cv_21715049,3.984
common_voice_cv_21715050,3.624
common_voice_cv_21715117,6.0
common_voice_cv_21715118,3.816
common_voice_cv_21715119,3.672
common_voice_cv_21715120,5.904
common_voice_cv_21715121,6.912
common_voice_cv_21715137,4.824
common_voice_cv_21715138,5.496
common_voice_cv_21715139,4.968
common_voice_cv_21715140,5.952
common_voice_cv_21715141,3.936
common_voice_cv_21715169,7.704
common_voice_cv_21715171,3.792
common_voice_cv_21715173,3.984
common_voice_cv_21715175,4.752
common_voice_cv_21715176,3.384
common_voice_cv_21715197,4.536
common_voice_cv_21715198,3.144
common_voice_cv_21715199,6.168
common_voice_cv_21715200,4.032
common_voice_cv_21715201,4.056
common_voice_cv_21715212,4.872
common_voice_cv_21715213,4.608
common_voice_cv_21715214,4.056
common_voice_cv_21715215,3.48
common_voice_cv_21715216,4.32
common_voice_cv_21715237,7.488
common_voice_cv_21715238,3.888
common_voice_cv_21715239,6.504
common_voice_cv_21715240,3.552
common_voice_cv_21715241,3.432
common_voice_cv_21715252,3.84
common_voice_cv_21715253,5.832
common_voice_cv_21715254,3.168
common_voice_cv_21715255,5.304
common_voice_cv_21715256,3.888
common_voice_cv_21715267,3.816
common_voice_cv_21715268,4.416
common_voice_cv_21715269,4.152
common_voice_cv_21715270,3.96
common_voice_cv_21715271,3.456
common_voice_cv_21715362,3.984
common_voice_cv_21715363,3.744
common_voice_cv_21715364,4.392
common_voice_cv_21715365,5.112
common_voice_cv_21715366,5.472
common_voice_cv_21715367,4.992
common_voice_cv_21715368,4.992
common_voice_cv_21715369,4.92
common_voice_cv_21715370,3.768
common_voice_cv_21715371,3.672
common_voice_cv_21715372,5.28
common_voice_cv_21715373,5.112
common_voice_cv_21715374,3.24
common_voice_cv_21715375,4.992
common_voice_cv_21715376,2.976
common_voice_cv_21715377,3.792
common_voice_cv_21715378,5.808
common_voice_cv_21715379,4.944
common_voice_cv_21715380,5.472
common_voice_cv_21715381,3.984
common_voice_cv_21715382,4.464
common_voice_cv_21715383,9.384
common_voice_cv_21715384,4.776
common_voice_cv_21715385,7.224
common_voice_cv_21715386,4.944
common_voice_cv_21715387,5.496
common_voice_cv_21715388,3.672
common_voice_cv_21715389,6.864
common_voice_cv_21715390,5.904
common_voice_cv_21715391,2.904
common_voice_cv_21715392,5.184
common_voice_cv_21715393,4.8
common_voice_cv_21715394,4.752
common_voice_cv_21715395,5.208
common_voice_cv_21715396,3.744
common_voice_cv_21715404,4.032
common_voice_cv_21715405,3.672
common_voice_cv_21715406,4.464
common_voice_cv_21715407,3.384
common_voice_cv_21715408,3.816
common_voice_cv_21715412,5.136
common_voice_cv_21715413,3.408
common_voice_cv_21715414,3.912
common_voice_cv_21715415,2.256
common_voice_cv_21715416,2.784
common_voice_cv_21715419,3.888
common_voice_cv_21715420,5.304
common_voice_cv_21715421,2.856
common_voice_cv_21715422,3.144
common_voice_cv_21715423,7.2
common_voice_cv_21715424,6.384
common_voice_cv_21715425,2.64
common_voice_cv_21715426,3.696
common_voice_cv_21715427,4.536
common_voice_cv_21715428,3.432
common_voice_cv_21715429,4.848
common_voice_cv_21715430,4.104
common_voice_cv_21715431,3.6
common_voice_cv_21715432,3.96
common_voice_cv_21715433,3.696
common_voice_cv_21715445,5.616
common_voice_cv_21715446,5.064
common_voice_cv_21715447,3.6
common_voice_cv_21715449,3.024
common_voice_cv_21715452,4.776
common_voice_cv_21715453,3.168
common_voice_cv_21715454,5.136
common_voice_cv_21715455,3.6
common_voice_cv_21715456,3.48
common_voice_cv_21715459,5.76
common_voice_cv_21715460,3.84
common_voice_cv_21715461,4.032
common_voice_cv_21715462,3.84
common_voice_cv_21715463,3.552
common_voice_cv_21715466,4.992
common_voice_cv_21715467,3.312
common_voice_cv_21715468,2.472
common_voice_cv_21715469,6.744
common_voice_cv_21715470,3.528
common_voice_cv_21715476,3.504
common_voice_cv_21715477,3.96
common_voice_cv_21715478,5.28
common_voice_cv_21715479,2.52
common_voice_cv_21715480,4.44
common_voice_cv_21715481,4.464
common_voice_cv_21715482,4.248
common_voice_cv_21715483,3.792
common_voice_cv_21715484,2.784
common_voice_cv_21715485,6.36
common_voice_cv_21715486,2.688
common_voice_cv_21715487,4.248
common_voice_cv_21715488,3.984
common_voice_cv_21715489,4.32
common_voice_cv_21715490,4.392
common_voice_cv_21715491,7.152
common_voice_cv_21715492,3.816
common_voice_cv_21715493,4.968
common_voice_cv_21715494,3.312
common_voice_cv_21715495,3.84
common_voice_cv_21715499,5.904
common_voice_cv_21715500,5.28
common_voice_cv_21715501,4.584
common_voice_cv_21715502,2.976
common_voice_cv_21715503,3.456
common_voice_cv_21715504,3.744
common_voice_cv_21715505,2.688
common_voice_cv_21715506,4.224
common_voice_cv_21715507,6.144
common_voice_cv_21715508,3.408
common_voice_cv_21715509,4.368
common_voice_cv_21715510,5.016
common_voice_cv_21715511,3.432
common_voice_cv_21715512,6.096
common_voice_cv_21715513,5.064
common_voice_cv_21715519,3.384
common_voice_cv_21715520,5.328
common_voice_cv_21715521,4.584
common_voice_cv_21715522,3.432
common_voice_cv_21715523,5.376
common_voice_cv_21715525,4.584
common_voice_cv_21715526,3.552
common_voice_cv_21715527,4.392
common_voice_cv_21715528,4.944
common_voice_cv_21715529,3.624
common_voice_cv_21791612,9.048
common_voice_cv_21791615,8.688
common_voice_cv_21791616,5.232
common_voice_cv_21791617,3.696
common_voice_cv_21791618,6.096
common_voice_cv_21791659,6.336
common_voice_cv_21791660,8.856
common_voice_cv_21791661,5.976
common_voice_cv_21791662,4.08
common_voice_cv_21791663,5.376
common_voice_cv_21791724,8.28
common_voice_cv_21791725,8.568
common_voice_cv_21791726,6.864
common_voice_cv_21791727,5.544
common_voice_cv_21791728,6.144
common_voice_cv_21791789,5.688
common_voice_cv_21791790,8.016
common_voice_cv_21791791,5.04
common_voice_cv_21791792,8.832
common_voice_cv_21791793,5.808
common_voice_cv_21791839,4.008
common_voice_cv_21791840,3.912
common_voice_cv_21791841,7.848
common_voice_cv_21791842,6.12
common_voice_cv_21791843,5.064
common_voice_cv_21791879,5.832
common_voice_cv_21791880,4.2
common_voice_cv_21791881,5.76
common_voice_cv_21791882,6.048
common_voice_cv_21791883,6.192
common_voice_cv_21791934,5.784
common_voice_cv_21791936,6.984
common_voice_cv_21791937,5.856
common_voice_cv_21791938,4.584
common_voice_cv_21791939,6.696
common_voice_cv_21791989,4.248
common_voice_cv_21791990,6.216
common_voice_cv_21791991,4.776
common_voice_cv_21791992,7.224
common_voice_cv_21791993,6.672
common_voice_cv_21792024,5.28
common_voice_cv_21792025,4.512
common_voice_cv_21792026,5.856
common_voice_cv_21792027,5.112
common_voice_cv_21792029,5.688
common_voice_cv_21858559,4.968
common_voice_cv_21858560,5.016
common_voice_cv_21858561,7.32
common_voice_cv_21858564,4.464
common_voice_cv_21858566,4.536
common_voice_cv_21858622,6.144
common_voice_cv_21858625,5.184
common_voice_cv_21858628,5.544
common_voice_cv_21858630,6.408
common_voice_cv_21858632,6.912
common_voice_cv_21858679,6.216
common_voice_cv_21858680,7.032
common_voice_cv_21858681,7.824
common_voice_cv_21858683,5.832
common_voice_cv_21858685,4.656
common_voice_cv_21858719,6.336
common_voice_cv_21858720,3.912
common_voice_cv_21858721,3.816
common_voice_cv_21858722,5.4
common_voice_cv_21858724,6.528
common_voice_cv_21858764,5.04
common_voice_cv_21858765,4.536
common_voice_cv_21858767,5.328
common_voice_cv_21858770,5.256
common_voice_cv_21858773,7.944
common_voice_cv_21858794,3.864
common_voice_cv_21858796,4.608
common_voice_cv_21858797,5.448
common_voice_cv_21858798,4.608
common_voice_cv_21858799,4.176
common_voice_cv_21858864,4.848
common_voice_cv_21858865,8.112
common_voice_cv_21858866,4.92
common_voice_cv_21858867,8.256
common_voice_cv_21858868,5.976
common_voice_cv_21858884,4.296
common_voice_cv_21858885,4.656
common_voice_cv_21858886,5.688
common_voice_cv_21858887,4.176
common_voice_cv_21858888,9.048
common_voice_cv_21858894,4.608
common_voice_cv_21858895,4.632
common_voice_cv_21858896,6.96
common_voice_cv_21858897,3.336
common_voice_cv_21858898,3.552
common_voice_cv_21858925,4.752
common_voice_cv_21858926,3.072
common_voice_cv_21858927,5.16
common_voice_cv_21858928,6.0
common_voice_cv_21858929,4.968
common_voice_cv_21858945,6.36
common_voice_cv_21858946,4.248
common_voice_cv_21858947,4.296
common_voice_cv_21858948,5.976
common_voice_cv_21858949,4.008
common_voice_cv_21858980,5.376
common_voice_cv_21858981,5.616
common_voice_cv_21858982,5.736
common_voice_cv_21858983,8.64
common_voice_cv_21858984,5.784
common_voice_cv_21859005,5.712
common_voice_cv_21859006,5.616
common_voice_cv_21859007,6.408
common_voice_cv_21859008,8.304
common_voice_cv_21859009,6.072
common_voice_cv_21859010,5.376
common_voice_cv_21859011,3.168
common_voice_cv_21859012,4.824
common_voice_cv_21859013,8.424
common_voice_cv_21859014,8.88
common_voice_cv_21917008,6.072
common_voice_cv_21917009,6.576
common_voice_cv_21917010,6.384
common_voice_cv_21917011,5.904
common_voice_cv_21917012,5.568
common_voice_cv_22010325,5.232
common_voice_cv_22010326,5.712
common_voice_cv_22010327,3.408
common_voice_cv_22010328,4.872
common_voice_cv_22010329,3.96
common_voice_cv_22010365,4.032
common_voice_cv_22010367,2.352
common_voice_cv_22010370,3.552
common_voice_cv_22010372,3.936
common_voice_cv_22010374,6.336
common_voice_cv_22010400,3.624
common_voice_cv_22010401,4.656
common_voice_cv_22010402,4.392
common_voice_cv_22010403,4.128
common_voice_cv_22010404,4.152
common_voice_cv_22020081,4.368
common_voice_cv_22123167,4.104
common_voice_cv_22123170,7.896
common_voice_cv_22123173,4.8
common_voice_cv_22123176,5.208
common_voice_cv_22123180,5.832
common_voice_cv_22123266,9.456
common_voice_cv_22123267,7.368
common_voice_cv_22123268,5.592
common_voice_cv_22123269,6.864
common_voice_cv_22123270,4.488
common_voice_cv_22123335,8.472
common_voice_cv_22123341,4.296
common_voice_cv_22123348,6.096
common_voice_cv_22123349,4.272
common_voice_cv_22123360,4.416
common_voice_cv_22123407,9.288
common_voice_cv_22123425,4.872
common_voice_cv_22123435,5.64
common_voice_cv_22123439,4.416
common_voice_cv_22123442,4.32
common_voice_cv_22123564,9.096
common_voice_cv_22123574,9.84
common_voice_cv_22123577,7.488
common_voice_cv_22123578,5.016
common_voice_cv_22123581,5.712
common_voice_cv_22123968,5.448
common_voice_cv_22123969,4.152
common_voice_cv_22123973,10.104
common_voice_cv_22123975,3.768
common_voice_cv_22123978,7.416
common_voice_cv_22124107,7.152
common_voice_cv_22124113,7.392
common_voice_cv_22124115,4.416
common_voice_cv_22124116,7.824
common_voice_cv_22124117,8.856
common_voice_cv_22124298,6.336
common_voice_cv_22124301,6.696
common_voice_cv_22124308,5.208
common_voice_cv_22124310,4.56
common_voice_cv_22124312,5.472
common_voice_cv_22124451,4.968
common_voice_cv_22124452,5.496
common_voice_cv_22124453,6.744
common_voice_cv_22124454,5.256
common_voice_cv_22124457,4.488
common_voice_cv_22124664,7.776
common_voice_cv_22124673,8.784
common_voice_cv_22124678,5.808
common_voice_cv_22124683,6.384
common_voice_cv_22124831,4.536
common_voice_cv_22124832,5.592
common_voice_cv_22124833,3.048
common_voice_cv_22124834,7.128
common_voice_cv_22124835,6.936
common_voice_cv_22167612,5.856
common_voice_cv_22167616,3.96
common_voice_cv_22167622,6.816
common_voice_cv_22167630,7.848
common_voice_cv_22167639,6.48
common_voice_cv_22167844,4.56
common_voice_cv_22167849,4.464
common_voice_cv_22167853,5.568
common_voice_cv_22167856,7.464
common_voice_cv_22167860,5.712
common_voice_cv_22167963,6.528
common_voice_cv_22167967,4.512
common_voice_cv_22167969,6.264
common_voice_cv_22167973,4.608
common_voice_cv_22167976,4.776
common_voice_cv_22168148,7.632
common_voice_cv_22168161,5.016
common_voice_cv_22168166,7.944
common_voice_cv_22168171,6.36
common_voice_cv_22168176,8.088
common_voice_cv_22168352,4.776
common_voice_cv_22168357,4.44
common_voice_cv_22168363,6.744
common_voice_cv_22168369,8.328
common_voice_cv_22168372,6.0
common_voice_cv_22169288,5.64
common_voice_cv_22169292,4.632
common_voice_cv_22169293,5.16
common_voice_cv_22169294,6.48
common_voice_cv_22169295,6.072
common_voice_cv_22169415,3.984
common_voice_cv_22169416,5.52
common_voice_cv_22169417,5.16
common_voice_cv_22169418,7.56
common_voice_cv_22169420,5.568
common_voice_cv_22169540,6.84
common_voice_cv_22169542,6.552
common_voice_cv_22169547,8.04
common_voice_cv_22169550,4.224
common_voice_cv_22169553,8.376
common_voice_cv_22169685,4.872
common_voice_cv_22169690,7.896
common_voice_cv_22169693,5.448
common_voice_cv_22169696,7.8
common_voice_cv_22169697,7.296
common_voice_cv_22169815,6.648
common_voice_cv_22169820,4.536
common_voice_cv_22169821,5.256
common_voice_cv_22169823,3.984
common_voice_cv_22169828,7.296
common_voice_cv_22170239,4.968
common_voice_cv_22170249,4.872
common_voice_cv_22170254,7.68
common_voice_cv_22170259,8.328
common_voice_cv_22170261,6.624
common_voice_cv_22170898,6.168
common_voice_cv_22170903,5.28
common_voice_cv_22170906,7.176
common_voice_cv_22170909,4.56
common_voice_cv_22170912,6.168
common_voice_cv_22171039,4.056
common_voice_cv_22171040,6.576
common_voice_cv_22171045,8.496
common_voice_cv_22171051,7.152
common_voice_cv_22171056,6.048
common_voice_cv_22171102,7.344
common_voice_cv_22171103,4.8
common_voice_cv_22171104,4.656
common_voice_cv_22171107,3.0
common_voice_cv_22171111,8.208
common_voice_cv_22171188,4.056
common_voice_cv_22171190,6.744
common_voice_cv_22171195,5.856
common_voice_cv_22171199,6.864
common_voice_cv_22249301,6.744
common_voice_cv_22249551,8.808
common_voice_cv_22249661,3.6
common_voice_cv_22249741,5.28
common_voice_cv_22250071,3.6
common_voice_cv_22250081,6.864
common_voice_cv_22250150,6.984
common_voice_cv_22250153,5.736
common_voice_cv_22250155,4.056
common_voice_cv_22250158,8.448
common_voice_cv_22250160,4.608
common_voice_cv_22250215,6.672
common_voice_cv_22250216,4.848
common_voice_cv_22250218,5.64
common_voice_cv_22250219,4.848
common_voice_cv_22250251,4.872
common_voice_cv_22250311,4.296
common_voice_cv_22250313,6.576
common_voice_cv_22250319,7.248
common_voice_cv_22250414,5.424
common_voice_cv_22250415,3.888
common_voice_cv_22250416,3.648
common_voice_cv_22250417,8.376
common_voice_cv_22250418,4.368
common_voice_cv_22250510,3.288
common_voice_cv_22250541,6.096
common_voice_cv_22250581,7.464
common_voice_cv_22294910,6.912
common_voice_cv_22294961,9.528
common_voice_cv_22295010,5.232
common_voice_cv_22295011,6.0
common_voice_cv_22295061,6.144
common_voice_cv_22362961,3.936
common_voice_cv_22362981,4.176
common_voice_cv_22363071,4.344
common_voice_cv_22363108,4.056
common_voice_cv_22363110,8.496
common_voice_cv_22363111,5.52
common_voice_cv_22363112,5.592
common_voice_cv_22363113,8.736
common_voice_cv_22363139,5.568
common_voice_cv_22363140,5.256
common_voice_cv_22363141,6.048
common_voice_cv_22363142,5.208
common_voice_cv_22363143,6.696
common_voice_cv_22363154,4.584
common_voice_cv_22363155,6.048
common_voice_cv_22363156,5.52
common_voice_cv_22363157,6.888
common_voice_cv_22363158,8.52
common_voice_cv_22472461,8.568
common_voice_cv_22568971,4.512
common_voice_cv_22569144,5.064
common_voice_cv_22569145,5.376
common_voice_cv_22569147,6.528
common_voice_cv_22569149,7.32
common_voice_cv_22569151,7.848
common_voice_cv_22569310,6.816
common_voice_cv_22569311,4.368
common_voice_cv_22569861,5.328
common_voice_cv_22569871,4.296
common_voice_cv_22570114,2.904
common_voice_cv_22570121,6.408
common_voice_cv_22570124,4.08
common_voice_cv_22570130,7.08
common_voice_cv_22570133,6.624
common_voice_cv_22570461,6.696
common_voice_cv_22570631,5.472
common_voice_cv_22571721,9.792
common_voice_cv_22571722,9.432
common_voice_cv_22571723,4.752
common_voice_cv_22571724,6.36
common_voice_cv_22571725,6.336
common_voice_cv_22571768,5.4
common_voice_cv_22571769,4.32
common_voice_cv_22571770,4.056
common_voice_cv_22571771,6.504
common_voice_cv_22571854,4.776
common_voice_cv_22571855,8.016
common_voice_cv_22571856,4.368
common_voice_cv_22571857,5.16
common_voice_cv_22571858,4.896
common_voice_cv_22571935,4.224
common_voice_cv_22571937,4.776
common_voice_cv_22571938,6.072
common_voice_cv_22571942,4.296
common_voice_cv_22571944,4.608
common_voice_cv_22572010,5.736
common_voice_cv_22572011,3.384
common_voice_cv_22964127,3.984
common_voice_cv_22964128,5.304
common_voice_cv_22964129,5.304
common_voice_cv_22964130,3.504
common_voice_cv_22964131,4.416
common_voice_cv_22964132,6.624
common_voice_cv_22964133,4.344
common_voice_cv_22964134,5.064
common_voice_cv_22964135,4.224
common_voice_cv_22964136,4.104
common_voice_cv_22964137,3.864
common_voice_cv_22964138,6.336
common_voice_cv_22964139,7.776
common_voice_cv_22964140,4.944
common_voice_cv_22964141,3.456
common_voice_cv_22964142,3.216
common_voice_cv_22964143,5.904
common_voice_cv_22964144,4.656
common_voice_cv_22964145,4.224
common_voice_cv_22964146,3.936
common_voice_cv_22964147,3.624
common_voice_cv_22964148,4.176
common_voice_cv_22964149,3.264
common_voice_cv_22964150,3.456
common_voice_cv_22964151,3.864
common_voice_cv_22964152,3.384
common_voice_cv_22964153,4.176
common_voice_cv_22964154,4.656
common_voice_cv_22964155,6.264
common_voice_cv_22964156,4.176
common_voice_cv_22964157,4.104
common_voice_cv_22964158,6.024
common_voice_cv_22964159,6.336
common_voice_cv_22964160,3.384
common_voice_cv_22964161,4.176
common_voice_cv_22964166,7.056
common_voice_cv_22964168,5.544
common_voice_cv_22964169,4.944
common_voice_cv_22964170,3.624
common_voice_cv_22964172,2.976
common_voice_cv_22964177,7.224
common_voice_cv_22964178,3.864
common_voice_cv_22964179,3.696
common_voice_cv_22964180,4.176
common_voice_cv_22964181,4.416
common_voice_cv_22964182,7.464
common_voice_cv_22964183,4.416
common_voice_cv_22964184,4.656
common_voice_cv_22964185,3.504
common_voice_cv_22964186,4.416
common_voice_cv_22964192,2.976
common_voice_cv_22964193,5.304
common_voice_cv_22964194,7.704
common_voice_cv_22964195,6.024
common_voice_cv_22964196,5.136
common_voice_cv_22964197,6.336
common_voice_cv_22964198,3.696
common_voice_cv_22964199,4.896
common_voice_cv_22964201,4.056
common_voice_cv_22964217,4.224
common_voice_cv_22964218,4.896
common_voice_cv_22964219,8.736
common_voice_cv_22964221,5.376
common_voice_cv_22964231,4.104
common_voice_cv_22964251,3.936
common_voice_cv_22964261,5.376
common_voice_cv_22964741,4.656
common_voice_cv_22964751,5.304
common_voice_cv_22964761,7.056
common_voice_cv_22965061,3.696
common_voice_cv_22965071,3.696
common_voice_cv_22965081,4.704
common_voice_cv_22965100,4.344
common_voice_cv_22965101,4.896
common_voice_cv_22965102,5.544
common_voice_cv_22965103,3.744
common_voice_cv_22965105,4.464
common_voice_cv_22965106,5.544
common_voice_cv_22965107,3.456
common_voice_cv_22965108,6.336
common_voice_cv_22965109,3.864
common_voice_cv_22965110,5.616
common_voice_cv_22965111,3.264
common_voice_cv_22965112,3.984
common_voice_cv_22965113,3.624
common_voice_cv_22965114,3.984
common_voice_cv_22965115,3.864
common_voice_cv_22965116,5.424
common_voice_cv_22965117,4.416
common_voice_cv_22965118,6.024
common_voice_cv_22965119,3.216
common_voice_cv_22965120,9.936
common_voice_cv_22965121,5.784
common_voice_cv_22965122,5.856
common_voice_cv_22965123,4.176
common_voice_cv_22965124,5.064
common_voice_cv_22965125,5.136
common_voice_cv_22965126,4.704
common_voice_cv_22965128,5.376
common_voice_cv_22965129,3.024
common_voice_cv_22965130,4.656
common_voice_cv_22965131,5.544
common_voice_cv_22965132,5.544
common_voice_cv_22965133,4.656
common_voice_cv_22965134,3.264
