file_name,duration_seconds
common_voice_cv_21048739,4.848
common_voice_cv_21048740,4.776
common_voice_cv_21048741,5.496
common_voice_cv_21048974,5.952
common_voice_cv_21048980,3.936
common_voice_cv_21048982,4.872
common_voice_cv_21048984,5.28
common_voice_cv_21048986,4.728
common_voice_cv_21055055,4.44
common_voice_cv_21055057,4.896
common_voice_cv_21055059,5.592
common_voice_cv_21055060,7.536
common_voice_cv_21055062,3.912
common_voice_cv_21055222,6.552
common_voice_cv_21055224,4.68
common_voice_cv_21055225,4.968
common_voice_cv_21055227,7.152
common_voice_cv_21055230,4.008
common_voice_cv_21055372,5.376
common_voice_cv_21055373,5.064
common_voice_cv_21055374,3.888
common_voice_cv_21055375,4.896
common_voice_cv_21055376,9.528
common_voice_cv_21055570,4.56
common_voice_cv_21055574,5.184
common_voice_cv_21055576,5.4
common_voice_cv_21055577,4.224
common_voice_cv_21055578,6.432
common_voice_cv_21055727,3.864
common_voice_cv_21055732,5.472
common_voice_cv_21055733,7.008
common_voice_cv_21055735,3.672
common_voice_cv_21055736,5.976
common_voice_cv_21056036,4.224
common_voice_cv_21056039,4.704
common_voice_cv_21056044,5.904
common_voice_cv_21056048,5.424
common_voice_cv_21056049,3.744
common_voice_cv_21056344,7.104
common_voice_cv_21056348,5.136
common_voice_cv_21056350,5.184
common_voice_cv_21056351,6.504
common_voice_cv_21056354,4.488
common_voice_cv_21056583,4.68
common_voice_cv_21056585,4.728
common_voice_cv_21056587,4.68
common_voice_cv_21056590,6.144
common_voice_cv_21056593,3.264
common_voice_cv_21058121,5.064
common_voice_cv_21058124,5.016
common_voice_cv_21058125,5.352
common_voice_cv_21058128,3.456
common_voice_cv_21058131,4.536
common_voice_cv_21074142,6.336
common_voice_cv_21074144,6.984
common_voice_cv_21074145,7.152
common_voice_cv_21074146,8.04
common_voice_cv_21074147,5.16
common_voice_cv_21074213,5.136
common_voice_cv_21074214,4.368
common_voice_cv_21074215,5.616
common_voice_cv_21074216,6.6
common_voice_cv_21074217,5.64
common_voice_cv_21074279,5.832
common_voice_cv_21074280,4.752
common_voice_cv_21074281,4.512
common_voice_cv_21074282,5.904
common_voice_cv_21074283,5.208
common_voice_cv_21074329,3.816
common_voice_cv_21074330,7.8
common_voice_cv_21074331,4.68
common_voice_cv_21074332,6.504
common_voice_cv_21074333,5.256
common_voice_cv_21074359,6.768
common_voice_cv_21074360,6.984
common_voice_cv_21074361,4.992
common_voice_cv_21074362,4.704
common_voice_cv_21074363,8.424
common_voice_cv_21074438,5.568
common_voice_cv_21074440,8.496
common_voice_cv_21074441,7.416
common_voice_cv_21074442,5.304
common_voice_cv_21074443,7.344
common_voice_cv_21074600,8.064
common_voice_cv_21074603,8.184
common_voice_cv_21074605,4.224
common_voice_cv_21074607,7.056
common_voice_cv_21074609,7.176
common_voice_cv_21075278,3.864
common_voice_cv_21075279,9.168
common_voice_cv_21075280,4.944
common_voice_cv_21075281,6.072
common_voice_cv_21075282,4.2
common_voice_cv_21075363,5.808
common_voice_cv_21075365,4.848
common_voice_cv_21075366,4.728
common_voice_cv_21075368,9.144
common_voice_cv_21075369,5.592
common_voice_cv_21075444,4.608
common_voice_cv_21075445,5.16
common_voice_cv_21075446,4.776
common_voice_cv_21075448,5.016
common_voice_cv_21075450,3.72
common_voice_cv_21075532,5.232
common_voice_cv_21075533,4.776
common_voice_cv_21075534,4.896
common_voice_cv_21075535,5.52
common_voice_cv_21075536,5.016
common_voice_cv_21075608,3.84
common_voice_cv_21075611,5.928
common_voice_cv_21075612,6.048
common_voice_cv_21075613,5.52
common_voice_cv_21075614,8.472
common_voice_cv_21075691,5.688
common_voice_cv_21075692,7.272
common_voice_cv_21075693,4.776
common_voice_cv_21075695,6.024
common_voice_cv_21075697,3.936
common_voice_cv_21088838,5.568
common_voice_cv_21088839,5.88
common_voice_cv_21088840,4.416
common_voice_cv_21088841,6.048
common_voice_cv_21088842,6.096
common_voice_cv_21089023,4.08
common_voice_cv_21089024,5.208
common_voice_cv_21089025,4.704
common_voice_cv_21089026,5.328
common_voice_cv_21089027,5.568
common_voice_cv_21089061,6.12
common_voice_cv_21089062,5.904
common_voice_cv_21089063,3.984
common_voice_cv_21089064,2.856
common_voice_cv_21089065,5.928
common_voice_cv_21089088,3.768
common_voice_cv_21089090,5.64
common_voice_cv_21089092,5.784
common_voice_cv_21089094,6.096
common_voice_cv_21089095,3.48
common_voice_cv_21089116,6.384
common_voice_cv_21089117,7.848
common_voice_cv_21089118,6.888
common_voice_cv_21089119,6.168
common_voice_cv_21089120,4.728
common_voice_cv_21097021,5.952
common_voice_cv_21097022,6.768
common_voice_cv_21097023,4.056
common_voice_cv_21097024,4.776
common_voice_cv_21097025,5.064
common_voice_cv_21097116,3.96
common_voice_cv_21097117,4.872
common_voice_cv_21097118,4.728
common_voice_cv_21097119,3.768
common_voice_cv_21097120,3.192
common_voice_cv_21104766,4.296
common_voice_cv_21104767,9.192
common_voice_cv_21104768,6.84
common_voice_cv_21104769,5.808
common_voice_cv_21104770,4.008
common_voice_cv_21104771,8.544
common_voice_cv_21104772,4.656
common_voice_cv_21104773,6.768
common_voice_cv_21104774,6.84
common_voice_cv_21104775,6.672
common_voice_cv_21104785,6.048
common_voice_cv_21104786,3.576
common_voice_cv_21104787,7.104
common_voice_cv_21104788,5.112
common_voice_cv_21104789,4.416
common_voice_cv_21104800,6.6
common_voice_cv_21104801,6.048
common_voice_cv_21104802,5.664
common_voice_cv_21104803,4.248
common_voice_cv_21104804,4.56
common_voice_cv_21104815,5.256
common_voice_cv_21104816,4.728
common_voice_cv_21104817,4.896
common_voice_cv_21104818,5.064
common_voice_cv_21104819,5.76
common_voice_cv_21111216,6.168
common_voice_cv_21111217,7.2
common_voice_cv_21111218,5.016
common_voice_cv_21111219,4.992
common_voice_cv_21111220,4.152
common_voice_cv_21111246,6.336
common_voice_cv_21111247,4.2
common_voice_cv_21111248,5.376
common_voice_cv_21111249,4.896
common_voice_cv_21111250,8.448
common_voice_cv_21111306,4.656
common_voice_cv_21111307,4.08
common_voice_cv_21111308,8.208
common_voice_cv_21111310,6.864
common_voice_cv_21111313,5.28
common_voice_cv_21111391,8.304
common_voice_cv_21111392,4.848
common_voice_cv_21111393,5.328
common_voice_cv_21111394,6.936
common_voice_cv_21111395,7.128
common_voice_cv_21111498,8.184
common_voice_cv_21111500,7.296
common_voice_cv_21111503,6.216
common_voice_cv_21111504,8.568
common_voice_cv_21111505,5.064
common_voice_cv_21111531,5.184
common_voice_cv_21111532,4.752
common_voice_cv_21111533,5.016
common_voice_cv_21111534,7.392
common_voice_cv_21111535,6.696
common_voice_cv_21111591,4.368
common_voice_cv_21111592,4.296
common_voice_cv_21111593,4.728
common_voice_cv_21111594,4.248
common_voice_cv_21111595,4.8
common_voice_cv_21136058,8.136
common_voice_cv_21136060,5.76
common_voice_cv_21136067,4.272
common_voice_cv_21136072,4.056
common_voice_cv_21136075,3.552
common_voice_cv_21136226,4.896
common_voice_cv_21136228,7.224
common_voice_cv_21136231,4.128
common_voice_cv_21136234,6.576
common_voice_cv_21136237,4.584
common_voice_cv_21136260,3.192
common_voice_cv_21136265,5.736
common_voice_cv_21136267,4.056
common_voice_cv_21136268,7.248
common_voice_cv_21136269,6.984
common_voice_cv_21136286,7.152
common_voice_cv_21136287,5.112
common_voice_cv_21136288,5.328
common_voice_cv_21136289,4.968
common_voice_cv_21136291,4.992
common_voice_cv_21136336,4.032
common_voice_cv_21136337,5.592
common_voice_cv_21136340,6.24
common_voice_cv_21136342,6.408
common_voice_cv_21136343,5.184
common_voice_cv_21136465,5.04
common_voice_cv_21136467,5.928
common_voice_cv_21136468,5.04
common_voice_cv_21136470,5.256
common_voice_cv_21136473,5.232
common_voice_cv_21136497,3.96
common_voice_cv_21136499,4.032
common_voice_cv_21136501,4.416
common_voice_cv_21136503,2.376
common_voice_cv_21136504,4.104
common_voice_cv_21136512,4.224
common_voice_cv_21136513,4.392
common_voice_cv_21136514,4.032
common_voice_cv_21136515,4.272
common_voice_cv_21136516,3.672
common_voice_cv_21136537,6.0
common_voice_cv_21136538,6.12
common_voice_cv_21136539,4.272
common_voice_cv_21136542,5.76
common_voice_cv_21136551,4.488
common_voice_cv_21136554,5.208
common_voice_cv_21136557,4.032
common_voice_cv_21136560,4.008
common_voice_cv_21136564,5.64
common_voice_cv_21136582,4.8
common_voice_cv_21136583,3.36
common_voice_cv_21136584,7.152
common_voice_cv_21136585,8.04
common_voice_cv_21136587,4.416
common_voice_cv_21136726,4.632
common_voice_cv_21136728,2.64
common_voice_cv_21136729,4.128
common_voice_cv_21136730,4.8
common_voice_cv_21136731,5.832
common_voice_cv_21136742,5.688
common_voice_cv_21136744,6.792
common_voice_cv_21136746,5.64
common_voice_cv_21136748,4.872
common_voice_cv_21136750,6.072
common_voice_cv_21137012,4.056
common_voice_cv_21137013,6.696
common_voice_cv_21137014,5.136
common_voice_cv_21137015,3.696
common_voice_cv_21137016,6.816
common_voice_cv_21137041,5.784
common_voice_cv_21137043,8.52
common_voice_cv_21137044,4.104
common_voice_cv_21137045,4.248
common_voice_cv_21137046,4.872
common_voice_cv_21137193,7.872
common_voice_cv_21137194,5.016
common_voice_cv_21137195,5.928
common_voice_cv_21137196,5.928
common_voice_cv_21137197,4.608
common_voice_cv_21137208,5.256
common_voice_cv_21137210,5.448
common_voice_cv_21137211,6.144
common_voice_cv_21137213,4.632
common_voice_cv_21137215,3.984
common_voice_cv_21137278,3.84
common_voice_cv_21137279,6.792
common_voice_cv_21137280,6.456
common_voice_cv_21137281,4.512
common_voice_cv_21137282,4.128
common_voice_cv_21137313,4.032
common_voice_cv_21137314,4.968
common_voice_cv_21137315,5.736
common_voice_cv_21137316,6.12
common_voice_cv_21137317,5.544
common_voice_cv_21137368,7.872
common_voice_cv_21137370,5.088
common_voice_cv_21137372,6.816
common_voice_cv_21137377,7.416
common_voice_cv_21137381,5.976
common_voice_cv_21137438,4.2
common_voice_cv_21137441,5.232
common_voice_cv_21137443,6.672
common_voice_cv_21137446,4.656
common_voice_cv_21137447,7.032
common_voice_cv_21140813,4.56
common_voice_cv_21140814,6.864
common_voice_cv_21140815,6.288
common_voice_cv_21140816,4.128
common_voice_cv_21140817,6.888
common_voice_cv_21140887,4.224
common_voice_cv_21140888,4.704
common_voice_cv_21140889,8.376
common_voice_cv_21140891,7.296
common_voice_cv_21140892,5.352
common_voice_cv_21254097,6.192
common_voice_cv_21254102,4.752
common_voice_cv_21254104,4.92
common_voice_cv_21254105,4.944
common_voice_cv_21254106,6.432
common_voice_cv_21254127,7.776
common_voice_cv_21254128,6.456
common_voice_cv_21254129,5.16
common_voice_cv_21254133,4.296
common_voice_cv_21254136,4.92
common_voice_cv_21254162,4.992
common_voice_cv_21254163,7.896
common_voice_cv_21254164,7.152
common_voice_cv_21254165,8.688
common_voice_cv_21254166,6.312
common_voice_cv_21254243,7.56
common_voice_cv_21254247,5.256
common_voice_cv_21254249,6.408
common_voice_cv_21254250,5.856
common_voice_cv_21254251,10.536
common_voice_cv_21254267,6.336
common_voice_cv_21254268,4.656
common_voice_cv_21254269,6.168
common_voice_cv_21254270,6.0
common_voice_cv_21254271,4.896
common_voice_cv_21263082,6.6
common_voice_cv_21263083,4.488
common_voice_cv_21263084,5.736
common_voice_cv_21263085,6.528
common_voice_cv_21263086,4.416
common_voice_cv_21263102,5.568
common_voice_cv_21263103,4.488
common_voice_cv_21263104,4.872
common_voice_cv_21263105,4.608
common_voice_cv_21263106,5.472
common_voice_cv_21263113,5.28
common_voice_cv_21263114,6.768
common_voice_cv_21263115,4.632
common_voice_cv_21263116,3.912
common_voice_cv_21263118,6.216
common_voice_cv_21263137,4.776
common_voice_cv_21263139,5.016
common_voice_cv_21263141,4.944
common_voice_cv_21263143,6.432
common_voice_cv_21263144,5.76
common_voice_cv_21263170,6.672
common_voice_cv_21263171,6.48
common_voice_cv_21263172,6.12
common_voice_cv_21263173,5.448
common_voice_cv_21263174,7.2
common_voice_cv_21263195,4.32
common_voice_cv_21263196,6.216
common_voice_cv_21263197,6.696
common_voice_cv_21263198,5.208
common_voice_cv_21263199,5.28
common_voice_cv_21263230,4.752
common_voice_cv_21263231,5.52
common_voice_cv_21263232,4.608
common_voice_cv_21263233,5.904
common_voice_cv_21263234,5.04
common_voice_cv_21263260,8.208
common_voice_cv_21263263,4.272
common_voice_cv_21263265,4.728
common_voice_cv_21263267,8.688
common_voice_cv_21263269,6.576
common_voice_cv_21263333,5.976
common_voice_cv_21263335,4.512
common_voice_cv_21263336,4.08
common_voice_cv_21263338,8.232
common_voice_cv_21263339,6.048
common_voice_cv_21263360,9.984
common_voice_cv_21263361,5.808
common_voice_cv_21263363,5.16
common_voice_cv_21263365,5.52
common_voice_cv_21263369,6.984
common_voice_cv_21273555,5.808
common_voice_cv_21273556,8.424
common_voice_cv_21273557,4.92
common_voice_cv_21273558,4.608
common_voice_cv_21273559,7.224
common_voice_cv_21273578,9.144
common_voice_cv_21273582,10.056
common_voice_cv_21273585,5.928
common_voice_cv_21273586,6.912
common_voice_cv_21273587,3.864
common_voice_cv_21273612,4.296
common_voice_cv_21273614,5.136
common_voice_cv_21273615,5.544
common_voice_cv_21273616,4.704
common_voice_cv_21273617,3.936
common_voice_cv_21273648,5.064
common_voice_cv_21273649,5.544
common_voice_cv_21273651,4.968
common_voice_cv_21273654,5.784
common_voice_cv_21273657,3.576
common_voice_cv_21273695,4.992
common_voice_cv_21273699,8.376
common_voice_cv_21273700,7.224
common_voice_cv_21273701,5.256
common_voice_cv_21273702,4.32
common_voice_cv_21273717,8.328
common_voice_cv_21273719,4.584
common_voice_cv_21273720,4.968
common_voice_cv_21273721,2.976
common_voice_cv_21273722,4.68
common_voice_cv_21273738,4.728
common_voice_cv_21273744,5.472
common_voice_cv_21273746,5.64
common_voice_cv_21273747,4.8
common_voice_cv_21273748,7.848
common_voice_cv_21273804,6.36
common_voice_cv_21273805,4.224
common_voice_cv_21273806,7.968
common_voice_cv_21273807,8.592
common_voice_cv_21273811,5.976
common_voice_cv_21274211,5.856
common_voice_cv_21274212,3.768
common_voice_cv_21274213,4.608
common_voice_cv_21274214,4.128
common_voice_cv_21274215,4.296
common_voice_cv_21274226,4.248
common_voice_cv_21274228,6.264
common_voice_cv_21274232,8.544
common_voice_cv_21274234,4.704
common_voice_cv_21274235,5.304
common_voice_cv_21289245,10.032
common_voice_cv_21289246,5.16
common_voice_cv_21289247,3.768
common_voice_cv_21289248,4.344
common_voice_cv_21289249,7.656
common_voice_cv_21289270,7.896
common_voice_cv_21289271,5.616
common_voice_cv_21289272,4.2
common_voice_cv_21289273,5.952
common_voice_cv_21289274,4.464
common_voice_cv_21289335,6.816
common_voice_cv_21289336,6.0
common_voice_cv_21289337,5.592
common_voice_cv_21289338,6.528
common_voice_cv_21289339,4.632
common_voice_cv_21289380,4.632
common_voice_cv_21289381,5.448
common_voice_cv_21289382,6.408
common_voice_cv_21289383,7.344
common_voice_cv_21289384,5.208
common_voice_cv_21289406,5.448
common_voice_cv_21289410,7.104
common_voice_cv_21289412,5.856
common_voice_cv_21289413,6.24
common_voice_cv_21289414,6.864
common_voice_cv_21289450,4.296
common_voice_cv_21289451,4.464
common_voice_cv_21289452,8.832
common_voice_cv_21289453,6.792
common_voice_cv_21289454,5.424
common_voice_cv_21289496,3.456
common_voice_cv_21289498,5.976
common_voice_cv_21289500,8.112
common_voice_cv_21289502,5.592
common_voice_cv_21289504,4.416
common_voice_cv_21289540,5.928
common_voice_cv_21289541,8.04
common_voice_cv_21289542,5.04
common_voice_cv_21289543,4.248
common_voice_cv_21289544,5.016
common_voice_cv_21289555,5.76
common_voice_cv_21289556,6.816
common_voice_cv_21289557,7.632
common_voice_cv_21289558,4.656
common_voice_cv_21289559,6.432
common_voice_cv_21289580,6.072
common_voice_cv_21289581,4.728
common_voice_cv_21289582,4.848
common_voice_cv_21289584,8.088
common_voice_cv_21289585,8.16
common_voice_cv_21289606,4.416
common_voice_cv_21289613,5.688
common_voice_cv_21289616,4.656
common_voice_cv_21289618,6.024
common_voice_cv_21289619,6.432
common_voice_cv_21289660,7.056
common_voice_cv_21289661,5.424
common_voice_cv_21289662,7.68
common_voice_cv_21289663,4.68
common_voice_cv_21289664,5.376
common_voice_cv_21289714,5.592
common_voice_cv_21289715,3.408
common_voice_cv_21289716,6.576
common_voice_cv_21289717,6.12
common_voice_cv_21289718,5.424
common_voice_cv_21311531,5.736
common_voice_cv_21311532,5.016
common_voice_cv_21311533,6.0
common_voice_cv_21311534,5.016
common_voice_cv_21311536,4.344
common_voice_cv_21311661,5.136
common_voice_cv_21311662,4.752
common_voice_cv_21311663,4.296
common_voice_cv_21311664,5.376
common_voice_cv_21311665,5.832
common_voice_cv_21311721,5.736
common_voice_cv_21311722,6.024
common_voice_cv_21311723,6.096
common_voice_cv_21311724,5.712
common_voice_cv_21311725,3.36
common_voice_cv_21311942,4.728
common_voice_cv_21311943,7.128
common_voice_cv_21311944,5.136
common_voice_cv_21311945,6.552
common_voice_cv_21311946,4.632
common_voice_cv_21311997,2.976
common_voice_cv_21311998,4.392
common_voice_cv_21311999,6.936
common_voice_cv_21312000,5.616
common_voice_cv_21312001,5.472
common_voice_cv_21312022,4.008
common_voice_cv_21312023,4.416
common_voice_cv_21312024,4.728
common_voice_cv_21312025,4.656
common_voice_cv_21312026,5.688
common_voice_cv_21341518,5.256
common_voice_cv_21341519,6.792
common_voice_cv_21341520,5.544
common_voice_cv_21341521,4.32
common_voice_cv_21341522,6.744
common_voice_cv_21341558,4.8
common_voice_cv_21341559,4.944
common_voice_cv_21341560,4.944
common_voice_cv_21341561,4.656
common_voice_cv_21341562,4.344
common_voice_cv_21353613,4.392
common_voice_cv_21353614,6.648
common_voice_cv_21353615,4.104
common_voice_cv_21353616,6.648
common_voice_cv_21353617,6.672
common_voice_cv_21353678,6.456
common_voice_cv_21353679,3.648
common_voice_cv_21353680,4.104
common_voice_cv_21353681,6.432
common_voice_cv_21353682,4.56
common_voice_cv_21353778,3.888
common_voice_cv_21353779,4.512
common_voice_cv_21353780,6.912
common_voice_cv_21353781,4.8
common_voice_cv_21353782,5.976
common_voice_cv_21353783,3.624
common_voice_cv_21353784,4.512
common_voice_cv_21353785,5.304
common_voice_cv_21353786,5.52
common_voice_cv_21353787,6.456
common_voice_cv_21353944,7.248
common_voice_cv_21353946,4.848
common_voice_cv_21353949,6.312
common_voice_cv_21353952,6.744
common_voice_cv_21353953,6.168
common_voice_cv_21353979,3.672
common_voice_cv_21353980,5.208
common_voice_cv_21353981,3.912
common_voice_cv_21353982,3.768
common_voice_cv_21353983,6.456
common_voice_cv_21394469,6.432
common_voice_cv_21394470,7.488
common_voice_cv_21394471,6.672
common_voice_cv_21394472,6.648
common_voice_cv_21394473,4.056
common_voice_cv_21434545,4.992
common_voice_cv_21434549,4.272
common_voice_cv_21434552,5.976
common_voice_cv_21434554,7.08
common_voice_cv_21434555,7.224
common_voice_cv_21434629,4.368
common_voice_cv_21434630,8.832
common_voice_cv_21434631,5.424
common_voice_cv_21434632,4.992
common_voice_cv_21434633,7.416
common_voice_cv_21506552,5.544
common_voice_cv_21506554,5.256
common_voice_cv_21506555,4.824
common_voice_cv_21506556,7.944
common_voice_cv_21506557,4.344
common_voice_cv_21506578,3.576
common_voice_cv_21506579,8.136
common_voice_cv_21506580,5.304
common_voice_cv_21506581,5.856
common_voice_cv_21506582,7.776
common_voice_cv_21506588,4.176
common_voice_cv_21506589,5.184
common_voice_cv_21506590,6.336
common_voice_cv_21506591,4.344
common_voice_cv_21506592,3.624
common_voice_cv_21506603,3.264
common_voice_cv_21506604,7.584
common_voice_cv_21506605,4.416
common_voice_cv_21506606,4.944
common_voice_cv_21506607,4.536
common_voice_cv_21506617,7.464
common_voice_cv_21506618,3.216
common_voice_cv_21506620,4.056
common_voice_cv_21506621,3.504
common_voice_cv_21506622,4.464
common_voice_cv_21506628,4.944
common_voice_cv_21506629,3.696
common_voice_cv_21506630,4.464
common_voice_cv_21506631,6.696
common_voice_cv_21506632,5.184
common_voice_cv_21506638,5.784
common_voice_cv_21506639,7.296
common_voice_cv_21506640,6.216
common_voice_cv_21506641,6.216
common_voice_cv_21506642,5.856
common_voice_cv_21506648,3.984
common_voice_cv_21506649,5.904
common_voice_cv_21506650,5.784
common_voice_cv_21506651,5.136
common_voice_cv_21506652,3.816
common_voice_cv_21506658,4.224
common_voice_cv_21506659,4.224
common_voice_cv_21506660,5.784
common_voice_cv_21506661,5.424
common_voice_cv_21506662,4.776
common_voice_cv_21506666,6.024
common_voice_cv_21506668,5.496
common_voice_cv_21506670,5.736
common_voice_cv_21506671,2.376
common_voice_cv_21506672,3.936
common_voice_cv_21506673,7.104
common_voice_cv_21506674,7.896
common_voice_cv_21506675,4.344
common_voice_cv_21506676,5.064
common_voice_cv_21506677,6.456
common_voice_cv_21506684,6.144
common_voice_cv_21506685,3.984
common_voice_cv_21506687,5.616
common_voice_cv_21506689,4.776
common_voice_cv_21506691,6.144
common_voice_cv_21506698,5.904
common_voice_cv_21506699,3.984
common_voice_cv_21506700,4.584
common_voice_cv_21506701,7.896
common_voice_cv_21506702,4.704
common_voice_cv_21506703,3.984
common_voice_cv_21506704,8.064
common_voice_cv_21506705,8.184
common_voice_cv_21506706,4.176
common_voice_cv_21506707,4.824
common_voice_cv_21506708,6.696
common_voice_cv_21506709,4.656
common_voice_cv_21506710,8.856
common_voice_cv_21506711,5.184
common_voice_cv_21506712,5.136
common_voice_cv_21506713,6.264
common_voice_cv_21506714,3.336
common_voice_cv_21506715,5.184
common_voice_cv_21506716,7.104
common_voice_cv_21506717,3.936
common_voice_cv_21506718,4.896
common_voice_cv_21506719,6.936
common_voice_cv_21506720,8.064
common_voice_cv_21506721,5.136
common_voice_cv_21506722,9.144
common_voice_cv_21506723,5.664
common_voice_cv_21506724,4.104
common_voice_cv_21506725,5.664
common_voice_cv_21506726,7.656
common_voice_cv_21506727,6.144
common_voice_cv_21506728,5.376
common_voice_cv_21506729,4.584
common_voice_cv_21506730,6.456
common_voice_cv_21506731,3.504
common_voice_cv_21506732,7.176
common_voice_cv_21506733,7.944
common_voice_cv_21506734,5.136
common_voice_cv_21506735,4.536
common_voice_cv_21506736,6.384
common_voice_cv_21506737,4.176
common_voice_cv_21506743,5.544
common_voice_cv_21506744,6.576
common_voice_cv_21506745,5.016
common_voice_cv_21506746,4.224
common_voice_cv_21506747,6.744
common_voice_cv_21506748,2.904
common_voice_cv_21506749,2.904
common_voice_cv_21506750,3.504
common_voice_cv_21506751,4.656
common_voice_cv_21506752,5.184
common_voice_cv_21506753,4.416
common_voice_cv_21506754,6.624
common_voice_cv_21506755,3.096
common_voice_cv_21506756,3.816
common_voice_cv_21506757,5.664
common_voice_cv_21506763,5.904
common_voice_cv_21506764,7.176
common_voice_cv_21506765,4.104
common_voice_cv_21506766,3.576
common_voice_cv_21506767,6.456
common_voice_cv_21506768,3.744
common_voice_cv_21506769,5.304
common_voice_cv_21506770,6.864
common_voice_cv_21506771,5.736
common_voice_cv_21506772,5.136
common_voice_cv_21506778,5.064
common_voice_cv_21506779,5.784
common_voice_cv_21506780,7.944
common_voice_cv_21506781,5.376
common_voice_cv_21506782,8.064
common_voice_cv_21506787,5.736
common_voice_cv_21506789,3.024
common_voice_cv_21506790,4.344
common_voice_cv_21506791,5.736
common_voice_cv_21506792,3.624
common_voice_cv_21506798,4.344
common_voice_cv_21506800,3.984
common_voice_cv_21506801,5.136
common_voice_cv_21506802,3.096
common_voice_cv_21506803,4.656
common_voice_cv_21506809,4.056
common_voice_cv_21506810,5.784
common_voice_cv_21506811,4.296
common_voice_cv_21506812,7.344
common_voice_cv_21506813,3.264
common_voice_cv_21506825,6.456
common_voice_cv_21506826,3.384
common_voice_cv_21506827,8.976
common_voice_cv_21506828,5.664
common_voice_cv_21506834,3.936
common_voice_cv_21506835,4.536
common_voice_cv_21506836,4.056
common_voice_cv_21506837,4.896
common_voice_cv_21506838,9.144
common_voice_cv_21506849,4.704
common_voice_cv_21506850,3.696
common_voice_cv_21506851,5.424
common_voice_cv_21506852,4.224
common_voice_cv_21506853,5.184
common_voice_cv_21506871,2.784
common_voice_cv_21506872,3.576
common_voice_cv_21506873,4.704
common_voice_cv_21506874,5.256
common_voice_cv_21506875,3.096
common_voice_cv_21506886,2.256
common_voice_cv_21506887,5.184
common_voice_cv_21506888,7.536
common_voice_cv_21506889,4.416
common_voice_cv_21506890,7.656
common_voice_cv_21506897,4.056
common_voice_cv_21506898,6.264
common_voice_cv_21506899,5.544
common_voice_cv_21506900,3.504
common_voice_cv_21506901,9.744
common_voice_cv_21506903,4.704
common_voice_cv_21506905,5.544
common_voice_cv_21506908,6.456
common_voice_cv_21506910,4.824
common_voice_cv_21506911,3.264
common_voice_cv_21506912,5.784
common_voice_cv_21506913,4.296
common_voice_cv_21506914,2.976
common_voice_cv_21506915,4.104
common_voice_cv_21506916,3.264
common_voice_cv_21506917,3.816
common_voice_cv_21506918,6.624
common_voice_cv_21506919,3.456
common_voice_cv_21506920,3.024
common_voice_cv_21506921,3.384
common_voice_cv_21506927,3.264
common_voice_cv_21506928,5.184
common_voice_cv_21506929,6.864
common_voice_cv_21506930,6.264
common_voice_cv_21506931,4.896
common_voice_cv_21510286,5.112
common_voice_cv_21510288,5.208
common_voice_cv_21510289,6.408
common_voice_cv_21510290,5.688
common_voice_cv_21510291,4.296
common_voice_cv_21510372,4.824
common_voice_cv_21510374,5.16
common_voice_cv_21510376,7.08
common_voice_cv_21510377,3.576
common_voice_cv_21510380,5.952
common_voice_cv_21510709,7.104
common_voice_cv_21510710,5.496
common_voice_cv_21510711,5.712
common_voice_cv_21510712,8.256
common_voice_cv_21510713,5.76
common_voice_cv_21510754,4.8
common_voice_cv_21510755,8.376
common_voice_cv_21510756,6.096
common_voice_cv_21510757,4.56
common_voice_cv_21510758,8.616
common_voice_cv_21510803,4.848
common_voice_cv_21510805,5.928
common_voice_cv_21510806,9.672
common_voice_cv_21510807,5.688
common_voice_cv_21510808,4.176
common_voice_cv_21510916,4.152
common_voice_cv_21510918,5.136
common_voice_cv_21510919,5.808
common_voice_cv_21510920,5.472
common_voice_cv_21510922,5.928
common_voice_cv_21533558,4.488
common_voice_cv_21533559,9.12
common_voice_cv_21533560,6.096
common_voice_cv_21533561,5.256
common_voice_cv_21533562,5.616
common_voice_cv_21533571,3.288
common_voice_cv_21533577,4.656
common_voice_cv_21533580,4.992
common_voice_cv_21533581,7.848
common_voice_cv_21533582,7.128
common_voice_cv_21533619,4.32
common_voice_cv_21533624,6.096
common_voice_cv_21533625,7.632
common_voice_cv_21533626,3.792
common_voice_cv_21533627,3.84
common_voice_cv_21533663,4.56
common_voice_cv_21533666,6.576
common_voice_cv_21533671,5.184
common_voice_cv_21533674,5.496
common_voice_cv_21533676,3.576
common_voice_cv_21533728,4.248
common_voice_cv_21533730,6.696
common_voice_cv_21533732,6.432
common_voice_cv_21533734,5.664
common_voice_cv_21533736,3.888
common_voice_cv_21533820,7.368
common_voice_cv_21533823,6.672
common_voice_cv_21533825,9.336
common_voice_cv_21533827,5.352
common_voice_cv_21533828,6.312
common_voice_cv_21533892,8.208
common_voice_cv_21533893,6.792
common_voice_cv_21533894,5.592
common_voice_cv_21533895,4.416
common_voice_cv_21533896,5.544
common_voice_cv_21533907,3.264
common_voice_cv_21533908,4.56
common_voice_cv_21533909,5.688
common_voice_cv_21533910,7.488
common_voice_cv_21533911,7.992
common_voice_cv_21605276,6.024
common_voice_cv_21605277,6.288
common_voice_cv_21605278,4.968
common_voice_cv_21605279,3.936
common_voice_cv_21605280,7.032
common_voice_cv_21605351,6.6
common_voice_cv_21605352,4.056
common_voice_cv_21605353,7.848
