path	client_id	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment	dur	speaker_id
common_voice_cv_17341569.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	eb93b58aecf0db94cc99f8b92ef383fd4256bdf3c90981c357eddd4bad7af732	Куншӑн штрафлаҫҫӗ.		2	0					cv		1.959	102
common_voice_cv_17341571.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	eed49a2cb68382298c6c9e7361c91d65a8c8efce3107281be8728afa6ffbe4a2	Документра палӑртнӑ тӑрӑх, ҫынсем вӑрманти хӑрӑк-харӑка тӳлевсӗрех пуҫтарма пултараҫҫӗ.		2	0					cv		5.381	102
common_voice_cv_17341572.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	ce11b2aaadd8d368290d0a629bddcddf9fd664a6504ccf26d1ae9f73dbdf1367	Халӗ ку проекта регионсене янӑ, унта хӑйсене кирлине кӗртӗҫ.		2	0					cv		4.179	102
common_voice_cv_17341574.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	f70ed7b3ad8b0fa78254694691e5d6416d06629e542373274738254b52c04902	«Навальныйшӑн» акцие кирлӗ пек ирӗк илсе ирттермен-мӗн.		2	0					cv		3.996	102
common_voice_cv_17341578.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	f710e48429e49db8fd1df46462b106e928b782d9005aef637559fe3007535b51	Оппозиционерӑн ӗнер ирӗке тухмалла пулнӑ.		2	0					cv		3.239	102
common_voice_cv_17341579.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	bed4b83fd6f9f2f828f63bcf876382563f73b068eb25eee3331472c7d593a900	Ҫав шутра — Шупашкарта та.		2	0					cv		1.906	102
common_voice_cv_17341580.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	31c469ca8e052b0c2286b655654449afac5ab8b891bfc5c89b4a888660a49e60	Шупашкарта чӑваш артисчӗсемпе мусӑкҫисем, режиссерӗсем валли продюсер центрӗ уҫӑлнӑ.		2	0					cv		5.982	102
common_voice_cv_17341582.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	000d248aa04ae0fee46feb7fa6bc5cb2d96db0624e93196e9371ebba26824505	Трактор тӑвакансен культура керменӗнче ӗҫлеме тытӑннӑ центра «Ҫӗнӗ формат» ят панӑ.		2	0					cv		5.224	102
common_voice_cv_17341587.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	59fc75f7f7864a1e038f34e90991533d4284948ab41033d7df83183e8daa9c44	Пушарта вилнисене асӑнса палӑк умне чечек кӑшӑлӗсем хунӑ.		2	0					cv		5.119	102
common_voice_cv_17341590.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	98860a89260597896312bc40a9d60b65dd16eda48f21247b9132a21b50b59f22	Росгвардин ҫыннисем республикӑсен пуҫлӑхӗсене, облаҫсен кӗпӗрнаттӑрӗсене килӗшӳ туса сыхлама пултарӗҫ.		2	0					cv		7.105	102
common_voice_cv_17341591.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	369e1b9ed1dc188184fde58dc7399e6b326ac006794e5a110c60a40a6fa43e19	Ку тӳлевлӗ пулӗ.		2	0					cv		1.776	102
common_voice_cv_17341592.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	196dd24059ed2261cd9afe0d4dc745d1d9a39b16b6dc6e305a5275cdecd5f18d	Хакне правительство палӑртӗ.		2	0					cv		2.142	102
common_voice_cv_17341594.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	98145074b8a5f2e5a44c89d1427c4ead2b5d82a4db8e4e13db72b05bf8840abc	Хальлӗхе саккун вӑйра мар.		2	0					cv		2.272	102
common_voice_cv_17341596.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	a793beb774efb997984f9e0b64ca3f72c65525141e6e4ee5ff1dac5462fdfd4a	Ӑна официаллӑ майпа пичетлӗҫ, ун хыҫҫӑн виҫӗ уйӑхран вӑл вӑя кӗрӗ.		2	0					cv		4.754	102
common_voice_cv_17341598.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	229d6ba24eabaa856a2a84973888ddb471a0067538cf8c1a0cf9fc3df198debb	Чӑваш полицейскийӗсене унта савӑнӑҫлӑ лару-тӑрура ӑсатнӑ.		2	0					cv		3.813	102
common_voice_cv_17341600.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	7965124cfc94f65beaccf4930080ef34c3d317caf98fccd110f242e793b861f4	Вӗсем Ҫурҫӗр Кавказра службӑра тӑрӗҫ.		2	0					cv		3.186	102
common_voice_cv_17341601.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	21a00d812fb04e6dba1f8d2f5ccb8082476d27be5827e5805c283221f7e5e259	Полицейсиксем унта кашни ҫулах командировкӑна каяҫҫӗ.		2	0					cv		3.291	102
common_voice_cv_17341602.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	8f36fa8680df17a6d3369b19b19991cf9cb33ccc0a6a6ff8548da130d65a1ad6	Вӗсене кашни ҫулах ӑсатса кӗтсе илеҫҫӗ.		2	0					cv		2.951	102
common_voice_cv_17341603.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	b25f12f887bfae2a7c3d230df1ac4ff356ca1e34764bc95e048ec8e86f2dc29f	Вӑл паттӑрсене йӗркене пӑхӑнма, пӗр-пӗрне пулӑшма суннӑ.		2	0					cv		4.388	102
common_voice_cv_17341604.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	31d0dff55331421ef818ce62b393c44c39c37026bc5a0d3a37ed888a55115dcb	Вӗсем унта ҫур ҫул командировкӑра пулнӑ.		2	0					cv		4.545	102
common_voice_cv_17341605.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	e3e1219e911f8e19f1fabc07f1b98cbe2c1a714d74682dc26cebd0bb86feba91	Унта паллӑ ҫӑлтӑрсене курма май пур.		2	0					cv		2.586	102
common_voice_cv_17341606.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	6fd5e8507321777fdabef0ee30b932f72b40fd55135b3b4b55c07a94094dcdb5	Мӗн пирки-ха камит?		2	0					cv		1.802	102
common_voice_cv_17341607.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	0f65ff1b20ab5c47be44285f9962f843788da35789ace4e7f49d3c54e61b4a0a	Хӗр арҫынна юратать.		2	0					cv		1.802	102
common_voice_cv_17341608.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	948a1998726757fc80bf87a3d4b316470ca1bc4a64cb114c7e18c2fd767f51b4	Каярахпа вӑл авланни тарӑ шыв ҫине тухать, еркӗнӗ ӑна тавӑрма шухӑшлать.		2	0					cv		4.884	102
common_voice_cv_17341609.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	979cc24ec513dc5d5df8fc07493c9124a70e30b640af198a8d457823b85a742e	Унашкал самантсенче макӑрмалла пек, анчах вӗсем кулӑшла пулса тухаҫҫӗ.		2	0					cv		4.519	102
common_voice_cv_17341619.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	de3a74638af7656c3644a21fe324990112ebf94d84f83eff6238d679f93f6955	Ҫавна май ҫӗршыври кашни тӑрӑхра концертсем иртрӗҫ.		2	0					cv		4.048	102
common_voice_cv_17341620.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	5d625693bd7a82fe3b46b794b08ac9ea1af2642cae459dbe8caec9ed7602c930	Ҫав шутра — Красноярск хулинче те.		2	0					cv		2.716	102
common_voice_cv_17341621.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	fce6f09663c2bed5d3a950179770954c366c32c15c3de55b0a8919028c374536	Вӗсем халӑх умӗнче «Ҫурхи вӑрманта» юрра шӑрантарса панӑ.		2	0					cv		4.153	102
common_voice_cv_17341624.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	6ce4d5d05010c2b28b5d4493105b8a73eaab2165398c9768f380ed8c5478342c	Паянхи уявӑн тӗп шухӑшӗ — халӑх пӗрлӗхне сума суни.		2	0					cv		4.205	102
common_voice_cv_17341625.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	6e9ec800c7b76e3acc58bfef6a8baa40f24f55a1bb226dbe5eb1fd0de6de2306	«Ҫурхи вӑрманта» юрӑ вара Константин Евруков юрӑҫ репертуарӗнчен.		2	0					cv		4.257	102
common_voice_cv_17341627.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	fa68dc9d14ecd9918c3b6f2e3eaa9d1111887ff6fd9d4cdb5c20562d378a70aa	Авторӗсем паллӑ мартан халӑх юрри шутланать.		2	0					cv		3.134	102
common_voice_cv_17341630.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	0c32fb959ae6dfa24e01879365e5db87f075bc792785cd7ba9563437c0c1b727	Шупашкарта общество транспорчӗн тепӗр икӗ чарӑнӑвӗ пулӗ.		2	0					cv		3.839	102
common_voice_cv_17341631.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	f8fbe52662dc306299fe78f22de025bde68234597bffa30eeed299849b6b0d18	Павильонсене вырнаҫтарнӑ ӗнтӗ, вӗсем кӗҫех ӗҫлесе каймалла.		2	0					cv		3.735	102
common_voice_cv_17341632.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	46189e9f3ae1b647141da165748648bcfe3455881640fd889a0957c61850e9e0	Пӗрремӗшӗ «Мадагаскар» суту-илӳ центрӗ умӗнче пулӗ.		2	0					cv		3.317	102
common_voice_cv_17341634.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	2b766a34c3aa09899553ee21370aff10fe5af2c1853852f1cc0c94f5877e776c	Унччен вӑл кӑштах аяккарах ларнӑ.		2	0					cv		2.638	102
common_voice_cv_17341639.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	cdd65c416d85675ca1056004cc8d2135bd0c248fe62a12f0d49b3dbcf6529f81	Хальхинче ҫӗнӗ чарӑнусем ҫак эрне вӗҫӗччен ӗҫлеме пуҫлассине каланӑ.		2	0					cv		4.414	102
common_voice_cv_17341644.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	062025b0bef06a5649e04e7dce70fddbb4d6c3de0cac468fa6152db12a913b89	Ку кӗпер Вӑрнар районне кӗрет.		2	0					cv		2.612	102
common_voice_cv_17341645.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	b3264fecbcd922c82a27a50ba14048d85c9bf95e72a4dc1a749f7c2c71153788	Район ҫыннисемшӗн тата ҫак ҫулпа ҫӳрекенсемшӗн ку пысӑк савӑнӑҫ пулнӑ.		2	0					cv		4.675	102
common_voice_cv_17341646.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	991fec32fb989fd6a913a307b2d8554371a9de992d9a7db022dc7cb555e78d3f	Ҫав кун Сергей Тихонов мунче кӗме кайнӑ.		2	0					cv		2.873	102
common_voice_cv_17341647.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	815484c098de46e072554778b52e797feef54b527fbfe2627e3d5b3182364f83	Ун хыҫҫӑн вӑл киле кайма тухнӑ.		2	0					cv		2.377	102
common_voice_cv_17341648.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	5b54181aa94c3e6f0e926c97a444538b48b9a546fbdc7f09c9ac7f87e6279f51	Ҫавна май тӑванӗсем пӑшӑрханма пуҫланӑ та ӑна шырама тухнӑ.		2	1					cv		3.761	102
common_voice_cv_17341650.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	6a077d7e7f0da8372988888b4cc0431caac66025e5a1c2fc16b822ed326ffa2f	Арҫын ҫӑлра тӑнсӑр выртнӑ.		2	0					cv		2.089	102
common_voice_cv_17341651.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	0e0ff92b584c30e59ebc5cdd8ab3d789ebb27c7cbd230ac7fe2a7387e8991fa7	Тӑванӗсем ӑна унтан кӑларнӑ, васкавлӑ медпулӑшу чӗннӗ.		2	0					cv		3.892	102
common_voice_cv_17341652.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	cdab59e2b6a26d9f155ddaddca453c6754aff01c8148045cd59618a47a9b2f49	Тухтӑрсем ӑна пӑхнӑ та киле янӑ.		2	0					cv		2.455	102
common_voice_cv_17341654.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	4ef17436106b8b06d0b18288affd6b4df1b966ab089aa750d9a0de0bfb8e0a3a	Сергей вара самаях суранланнӑ пулнӑ.		2	0					cv		2.507	102
common_voice_cv_17341655.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	4480c7e1ac0237d8fb07994366d5dc6c17e6953790d7fd8b5267be17e598dbe5	Халӗ вӑл килте выртать, ыратнине ирттерекен эмел ӗҫет.		2	0					cv		3.369	102
common_voice_cv_17341659.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	e7ef034351f876d7196ba29ddfc107238fe2922e7c456932239db62810a4c28b	Люк уҫӑ пулнӑшӑн кам айӑплӑ?		2	0					cv		2.298	102
common_voice_cv_17341661.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	30287e353f47f0a49f6c98a0197239c2a0abf672c6330325ea7fee0d75c50c17	Йӗпреҫ хула администрацийӗ ҫав ҫӑла халӗ хупнӑ ӗнтӗ.		2	0					cv		3.448	102
common_voice_cv_17341664.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	dbb1e7890c048f7c1bf788668f45a9c1b32884037efc74f9bdea4cbdee8ca26d	Сергейӑн амӑшӗ каланӑ тӑрӑх, администраци ывӑлӗнчен каҫару та ыйтман.		2	0					cv		4.414	102
common_voice_cv_17341665.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	e09ecc2614c6e7a037dd1ad4acc8467c50af6a9bcb25a28fabd3815baa4f33cb	Унта парӑмсем пухӑннӑран шыв башнине чарса лартнӑ.		2	0					cv		3.343	102
common_voice_cv_17341667.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	5193a200226c922f637032d0d5d4f5055dd2535a4ea5e40862d99e112577084d	Халӑхӑн шывсӑр мӗнле пурӑнмалла?		2	0					cv		2.455	102
common_voice_cv_17341669.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	f5fe7a7feea3ead51816728aee221ef80396ad12de5aab92af71fc5bc5d8b856	Анчах палӑртмалла: чылайӑшӗ шыв укҫи тӳлесе пырать.		2	0					cv		3.657	102
common_voice_cv_17341670.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	dbc1166f9a47f1c932adabb6c82b4ef2fa8310732c925e1649b25471cacde4a3	Эппин, вӗсен мӗншӗн шар курмалла?		2	0					cv		2.507	102
common_voice_cv_17341671.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	51b407c29e02169b3aef817c7e55034d7a3122bdb33e4776302caa89e678ec00	Халӗ ялти пӗртен-пӗр ҫӑл патне утма тивет.		2	0					cv		2.69	102
common_voice_cv_17341683.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	bf3f39d037c4e3e979586a17498bc866b5d88c05eec95787e89054ad28dda2be	Ҫак арҫын хӑйӗн телефонӗпе усӑ курса Оперативлӑ нарядсен управлени центрне шӑнкӑравланӑ.		2	0					cv		5.381	102
common_voice_cv_17341684.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	77f48405d950386b7bc4c4f481140b494542e886109d4a53f7437be5f15d6676	Паллӑ ӗнтӗ: полицейскисем вырӑна тухса тӗрӗсленӗ.		2	0					cv		3.631	102
common_voice_cv_17341686.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	c09f0e4c02dff8e1c98b4b3f14694c09e119b1aad10f1f08f4b0f2ee7c43acfe	Телее, хыпар суя пулнӑ.		2	0					cv		2.089	102
common_voice_cv_17341688.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	7d941b64bbc2258d1baa34030276333e78494466316bce913e83d1b2627ef070	Арҫыннӑн вара суя хыпаршӑн явап тытма тиветех.		2	0					cv		3.03	102
common_voice_cv_17341689.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	57f894fc9a7b55422a97fa366e887337e52d5352b405ec84827737de3fe23ab0	Ун пек шӳтлеме юрамасть.		2	0					cv		1.959	102
common_voice_cv_17341691.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	08203c0a04ac82d29d330ef61860e79c3ca3df5e8568d3abde115d9a53f3b178	Ун тӗлӗшпе пуҫиле ӗҫ пуҫарнӑ.		2	0					cv		2.638	102
common_voice_cv_17341692.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	384290de4fb0546d372febb259114d3f382645508f0a2a72da86ee0e567e1d6e	Грипран асӑрханмалли препаратсем ҫителӗклӗ пулнине асӑннӑ вӑл.		2	0					cv		3.787	102
common_voice_cv_17341693.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	6a9891ebe1c11d36e9f486d1e09ba628cf31f3fb8f526928ddd47065b5f30396	Патшалӑх халӑхӑн сывлӑхне упраса хӑварассишӗн чылай пулӑшу уйӑрать.		2	0					cv		3.97	102
common_voice_cv_17341694.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	561a655c6b80ed02213b635b9490ab2cf33d4f2632ae8076a08f2be23b96286c	Предприяти-организацисем хӑйсем патӗнче тӑрӑшакансене грипран прививка тума вакцина сахал мар туяннӑ.		2	0					cv		6.138	102
common_voice_cv_17341695.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	64884763c800d35b572ffb5f14220f498b520f283bec05c8668808ea3a21ef5b	Историне яланах ӑша хывса пурӑнмалла, унӑн урокӗсене пӗлмелле тесе каланӑ.		2	0					cv		5.302	102
common_voice_cv_17341696.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	d4e8bbf9dd19bc901f6dd0e23b4fd015db602b292fe681ced051cee6efa403e9	Коммунист-депутатпа Элтепер бюджет политикипе ҫыхӑннӑ пыйтусене хускатнӑ.		2	0					cv		4.571	102
common_voice_cv_17341698.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	aec2d4ecca417237cb9971c2bd5a39ac4b59c52ba352d226aecefb56d7813346	Михаил Игнатьев Элтепер парӑмлисемпе ҫине тӑрса ӗҫлеме чӗнсе каланӑ.		2	0					cv		4.519	102
common_voice_cv_17341699.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	57f3e8aa3057a2908e085dcdf1d333102304b9182e447dd0f0f4d31a9e05e011	Питӗр хулинче те чӑваш чӗлхи вӗренеҫҫӗ.		2	0					cv		2.977	102
common_voice_cv_17341706.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	838f7d7ee60f4b1b79eecf98d83b7ac3dbedfd1edfff56a166e9825484c88bec	Сӑмах май, Мускавра та чӑваш чӗлхи вӗрентеҫҫӗ.		2	0					cv		3.186	102
common_voice_cv_17341708.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	028beb7d845677be3b461010fa4e6bc756b0e923931d6e62659096b90b4b0e3d	Чӑваш чӗлхи курсӗ тӳлевсӗр тесе ҫырнӑ.		2	0					cv		2.847	102
common_voice_cv_17341712.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	c0739716701e6cbe39c76fd2411385832752fcffa71d76784e55cb79ec54bd70	Массӑллӑ манифестацие тата митинга Шупашкарти Республика лапамӗнче ирттернӗ.		2	0					cv		4.937	102
common_voice_cv_17341713.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	fb3edf6b549e681f137ae0e3697d5ca0732d2f45f4f45fe65c9e0a1b43147a4d	Юбилей программинче савӑнӑҫлӑ пуху, концерт пулнӑ.		2	0					cv		3.996	102
common_voice_cv_17341714.mp3	8f21ae76bdc79c023e92df08e8b3af02b48c3579390945dac48a838970dff73fc7121ad3c516550d7b1f47aec54715087cefbe984865f563c822b5fd0e56b24e	1f4b77487ab266d6ff5db2128c6d97f518eac5f090ae91b831bdf18eba1f308c	Ӑна пир-авӑр комбинатне кӗмелли вырӑнта вырнаҫтарнӑ.		2	0					cv		3.683	102
